run_id,particle_id,parent_id,method,task,metric_to_optimize,llm,iteration,total_tokens,prompt_tokens,completion_tokens,log_weight,particle_index,ess,times,neg_avg_log_marginal_NLE,neg_log_marginal_NLE,timeout_evidence_estimation,mse,mse_per_dim,neg_avg_log_likelihood_NLE,neg_log_likelihood_NLE,config
36606a70-0cd2-4746-8ce7-2ffb9a03af35,41198c31-901d-4f9d-8c37-74b464a0e1c5,fed4c358-98fa-4769-b6cf-e24620f76043,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-20.54596900939941,33,32.45278371897861,"{'dt_propagation_sec': 96.33790421485901, 'dt_optimization_sec': 394.87610697746277, 'dt_evaluation_sec': 432.27109241485596, 'dt_feedback_sec': 46.01261782646179}",28.951807022094727,289.51806640625,False,20.54596900939941,"[7.402500152587891, 0.03244214132428169, 1.187117338180542, 47.575077056884766, 10.122142791748047, 73.26240539550781, 4.240090370178223]",20.73931312561035,207.39312744140625,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
36606a70-0cd2-4746-8ce7-2ffb9a03af35,7706446f-6c02-4a2a-82da-ef656a7edd42,fed4c358-98fa-4769-b6cf-e24620f76043,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-7.721697330474853,34,32.45278371897861,"{'dt_propagation_sec': 90.8202793598175, 'dt_optimization_sec': 400.747190952301, 'dt_evaluation_sec': 445.079003572464, 'dt_feedback_sec': 74.81400442123413}",27.283910751342773,272.839111328125,False,7.721697330474853,"[22.207500457763672, 0.05671859532594681, 1.8877313137054443, 1.5909302234649658, 16.932771682739258, 7.674646854400635, 3.7015814781188965]",16.082439422607422,160.8243865966797,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
36606a70-0cd2-4746-8ce7-2ffb9a03af35,3b718052-233a-4e96-a31f-29374a1cc64f,fed4c358-98fa-4769-b6cf-e24620f76043,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-9.39548683166504,35,32.45278371897861,"{'dt_propagation_sec': 97.2098138332367, 'dt_optimization_sec': 395.01476860046387, 'dt_evaluation_sec': 431.97697615623474, 'dt_feedback_sec': 60.010536670684814}",28.68215560913086,286.8215637207031,False,9.39548683166504,"[23.467500686645508, 0.01616503670811653, 0.687452495098114, 5.225279808044434, 21.750972747802734, 10.707613945007324, 3.913421630859375]",19.91287422180176,199.1287384033203,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
36606a70-0cd2-4746-8ce7-2ffb9a03af35,a6ab517c-ff00-4dc0-bb84-218fcecb453e,fed4c358-98fa-4769-b6cf-e24620f76043,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-5.067688465118408,36,32.45278371897861,"{'dt_propagation_sec': 92.22763276100159, 'dt_optimization_sec': 408.3498318195343, 'dt_evaluation_sec': 449.01928520202637, 'dt_feedback_sec': 53.67203211784363}",29.647449493408203,296.4744873046875,False,5.067688465118408,"[3.474642515182495, 0.3196995258331299, 2.274963617324829, 5.005433082580566, 3.9589920043945312, 16.697906494140625, 3.7421767711639404]",19.98457336425781,199.84573364257807,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
36606a70-0cd2-4746-8ce7-2ffb9a03af35,274786be-9118-4134-9c6f-e185264ee49a,f0cd3f13-8134-4b4a-8086-04de31248a2e,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-7.858278274536133,37,32.45278371897861,"{'dt_propagation_sec': 72.25898790359497, 'dt_optimization_sec': 407.1266243457794, 'dt_evaluation_sec': 448.3659973144531, 'dt_feedback_sec': 35.55500364303589}",27.406457901000977,274.0645751953125,False,7.858278274536133,"[25.286785125732422, 0.033298641443252563, 1.2489137649536133, 2.2964892387390137, 19.857833862304688, 4.513548374176025, 1.771073341369629]",16.956186294555664,169.56185913085938,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
36606a70-0cd2-4746-8ce7-2ffb9a03af35,f7331f9e-afed-4142-8988-8bd44548d9cf,f0cd3f13-8134-4b4a-8086-04de31248a2e,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-10.800990104675291,38,32.45278371897861,"{'dt_propagation_sec': 75.01342415809631, 'dt_optimization_sec': 409.07816338539124, 'dt_evaluation_sec': 446.2133722305298, 'dt_feedback_sec': 50.951831102371216}",29.07439041137696,290.743896484375,False,10.800990104675291,"[29.703216552734375, 0.02651866152882576, 3.8798575401306152, 1.7509098052978516, 27.166738510131836, 9.482612609863281, 3.5970687866210938]",20.32026100158692,203.20260620117188,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
36606a70-0cd2-4746-8ce7-2ffb9a03af35,3db8ad85-eee2-4662-af04-978335e19db7,f0cd3f13-8134-4b4a-8086-04de31248a2e,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,4,1018026,676753,341273,-8.558815002441406,39,32.45278371897861,"{'dt_propagation_sec': 73.11712622642517, 'dt_optimization_sec': 402.19471406936646, 'dt_evaluation_sec': 439.8039360046387, 'dt_feedback_sec': 50.37984347343445}",27.66921615600586,276.6921691894531,False,8.558815002441406,"[22.249286651611328, 0.0065410928800702095, 3.864786148071289, 3.1166348457336426, 21.680749893188477, 6.258599758148193, 2.7351043224334717]",18.01572799682617,180.1572723388672,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 1, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': '36606a70-0cd2-4746-8ce7-2ffb9a03af35'}"
c4db06b7-e05d-4dd5-92c7-f81a3a144652,1f5d944e-765f-48eb-b253-b095abd31931,8eb64023-0141-4447-9f48-da9059d0dc9f,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,5,1310058,899771,410287,-10.004886627197266,39,6.135017464206536,"{'dt_propagation_sec': 102.34554696083069, 'dt_optimization_sec': 462.6770157814026, 'dt_evaluation_sec': 473.82474732398987, 'dt_feedback_sec': 48.33485126495361}",26.927978515625,269.27978515625,False,10.004886627197266,"[33.05571746826172, 0.14067554473876953, 0.5854868292808533, 2.7974743843078613, 18.773496627807617, 10.609354972839355, 4.072004318237305]",16.34381675720215,163.43817138671875,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 0, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': 'c4db06b7-e05d-4dd5-92c7-f81a3a144652'}"
c4db06b7-e05d-4dd5-92c7-f81a3a144652,1c37b8fc-fb7b-4696-bd0c-6d1147923d32,8eb64023-0141-4447-9f48-da9059d0dc9f,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,5,1310058,899771,410287,-inf,40,6.135017464206536,"{'dt_propagation_sec': 109.89537119865417, 'dt_optimization_sec': 1.342766284942627, 'dt_evaluation_sec': 0.00021886825561523438, 'dt_feedback_sec': 35.361876487731934}",,,,,,,,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 0, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': 'c4db06b7-e05d-4dd5-92c7-f81a3a144652'}"
c4db06b7-e05d-4dd5-92c7-f81a3a144652,c34dd740-de03-41eb-ac13-915762e9cdb4,8eb64023-0141-4447-9f48-da9059d0dc9f,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,5,1310058,899771,410287,-21.411035537719727,41,6.135017464206536,"{'dt_propagation_sec': 103.80646705627441, 'dt_optimization_sec': 558.2753837108612, 'dt_evaluation_sec': 495.9567587375641, 'dt_feedback_sec': 59.859647035598755}",27.43033790588379,274.3033752441406,False,21.411035537719727,"[42.05249786376953, 0.00981169193983078, 2.9229543209075928, 7.043571472167969, 52.95161056518555, 24.462841033935547, 20.43395233154297]",17.290584564208984,172.9058380126953,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 0, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': 'c4db06b7-e05d-4dd5-92c7-f81a3a144652'}"
c4db06b7-e05d-4dd5-92c7-f81a3a144652,811e2d00-648b-44a2-883d-78af0ecb5211,70f048dc-0b5f-40cb-833d-695bfb16e7eb,smc_method,allen_level0,mse,anthropic/claude-sonnet-4-6,5,1310058,899771,410287,-19.571014404296875,42,6.135017464206536,"{'dt_propagation_sec': 79.91936039924622, 'dt_optimization_sec': 458.90450263023376, 'dt_evaluation_sec': 492.9724328517914, 'dt_feedback_sec': 53.285724401474}",28.534103393554688,285.3410339355469,False,19.571014404296875,"[4.593214511871338, 0.3830786645412445, 2.2179770469665527, 1.388704776763916, 5.234825611114502, 13.588111877441406, 109.59117126464844]",17.66610336303711,176.66102600097656,"{'name': 'ablation_allen_modelsmc_sonnet_MSE', 'seed': 0, 'delete_dspy_cache': True, 'logging': {'level': 'INFO'}, 'method': {'max_iter': 15, 'few_shot_examples': 3, 'verbose': False, 'max_num_itr_no_improvement': 15, 'use_chain_of_thought': False, 'req_num_cpus_per_ray_thread': 1, 'req_num_gpus_per_ray_thread': 1, 'evaluator': {'likelihood_estimator': 'NLE_PFN', 'n_samples_evidence_estimation': 500, 'prior_sampling_fallback_factor': 10, 'evidence_estimation_mode': 'posterior_samples', 'sampling_timeout': 60, 'bs_marginals': None, 'plotting': True, 'inter_quantile_range': [0.99, 0.9, 0.75, 0.5, 0.25, 0.1, 0.01], 'estimate_parameters': True}, 'optimizer': {'plotting': True, 'num_simulations': 5000, 'save_parameter_estimates': True, 'name': 'npe_pfn', 'sampling_timeout': 60, 'num_samples_posterior': 5000, 'evaluation_mode': 'power_scaling', 'temperature': 1e-05, 'estimate_parameters': True}, 'name': 'smc_method', 'alpha': 0.8, 'particle_pool_size': 50, 'ess_threshold': 0.5, 'temperature': 1.0, 'feedback_mode': 'llm_only'}, 'task': {'num_obs_train': 0, 'num_obs_valid': 10, 'metric_to_optimize': 'mse', 'optimization_direction': 'min', 'termination_val': None, 'plotting': True, 'learnable_summary_statistics': False, 'dir_data': 'llm_discovery/tasks/allen/data/', 'n_xcorr': 0, 'n_mom': 4, 'n_summary': 7, 'name': 'allen_level0', 'compute_parameter_estimate': True}, 'llm': {'api_key_name': 'ANTHROPIC_API_KEY', 'max_tokens': 20000, 'temperature': 1.0, 'cache': False, 'thinking': {'type': 'enabled', 'budget_tokens': 8000}, 'name': 'claude_sonnet46', 'model': 'anthropic/claude-sonnet-4-6'}, 'sweeper': {'name': None, 'objective': None}, 'run_id': 'c4db06b7-e05d-4dd5-92c7-f81a3a144652'}"
